,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_smote_on_disbalanced,f1_test_smote_on_population
76,AdaBoost,bank-marketing,200,1.0,0.7916666666666666,0.7241706161137441,0.875,0.7412403972269065
77,Naive Bayes,bank-marketing,200,1.0,0.7555555555555555,0.6390478370336461,0.7159090909090909,0.6809513606170988
78,QDA,bank-marketing,200,1.0,0.7272727272727273,0.6412669267844847,0.7045454545454546,0.6853236487929929
79,XGB,bank-marketing,200,1.0,0.9056603773584906,0.6973581973581974,1.0,0.7330468895946198
80,Nearest Neighbors,bank-marketing,300,0.2,0.2,0.36834614289780815,0.72,0.5672037077907747
81,Decision Tree,bank-marketing,300,0.2,0.2,0.5451544447064371,0.6744186046511628,0.6784205693296602
82,Random Forest,bank-marketing,300,0.2,0.0,0.16925151719487525,0.75,0.6592296358661335
83,Neural Net,bank-marketing,300,0.2,0.0,0.1514095660437124,0.56,0.6422933111757374
84,AdaBoost,bank-marketing,300,0.2,0.0,0.4640612189122711,0.547945205479452,0.7248606037300519
85,Naive Bayes,bank-marketing,300,0.2,0.5,0.47780126849894294,0.43010752688172044,0.6393410472641694
86,QDA,bank-marketing,300,0.2,0.4444444444444444,0.47714663143989433,0.4772727272727273,0.6301987297684901
87,XGB,bank-marketing,300,0.2,0.5,0.41131541725601134,1.0,0.6192711826514643
88,Nearest Neighbors,bank-marketing,300,0.4,0.5,0.559580552907531,0.8615384615384616,0.6731352334748333
89,Decision Tree,bank-marketing,300,0.4,0.5833333333333334,0.5610104861773118,0.832,0.7314239935910274
90,Random Forest,bank-marketing,300,0.4,0.6,0.5044713308784851,0.8461538461538461,0.7040460053399056
91,Neural Net,bank-marketing,300,0.4,0.2962962962962963,0.32982112227395244,0.704,0.6853175413518481
92,AdaBoost,bank-marketing,300,0.4,0.6956521739130435,0.6538024971623155,0.7794117647058824,0.7405224906698095
93,Naive Bayes,bank-marketing,300,0.4,0.5833333333333334,0.595561918396564,0.7142857142857143,0.6684095860566449
94,QDA,bank-marketing,300,0.4,0.5833333333333334,0.5924002832192589,0.7559055118110236,0.6714565643370346
95,XGB,bank-marketing,300,0.4,0.5454545454545454,0.6349425287356322,1.0,0.7131400370141888
96,Nearest Neighbors,bank-marketing,300,0.6,0.37037037037037035,0.5515137291715559,0.8128342245989305,0.6596774193548387
97,Decision Tree,bank-marketing,300,0.6,0.7058823529411765,0.6380070546737213,0.8092485549132948,0.677125291498834
98,Random Forest,bank-marketing,300,0.6,0.5806451612903226,0.5941888619854722,0.8421052631578947,0.7351518668988198
99,Neural Net,bank-marketing,300,0.6,0.6031746031746031,0.6754737123031759,0.5659163987138264,0.6874510827028437
100,AdaBoost,bank-marketing,300,0.6,0.7222222222222222,0.6668143553389455,0.7634408602150538,0.7433768287860815
101,Naive Bayes,bank-marketing,300,0.6,0.42857142857142855,0.47424322889006904,0.5384615384615384,0.5576783555018138
102,QDA,bank-marketing,300,0.6,0.5,0.47419439350275083,0.56,0.5585975024015369
103,XGB,bank-marketing,300,0.6,0.7777777777777778,0.6544561090015636,1.0,0.7052545155993432
104,Nearest Neighbors,bank-marketing,300,0.8,0.4888888888888889,0.6297400937366852,0.7818930041152263,0.6770873046130385
105,Decision Tree,bank-marketing,300,0.8,0.6086956521739131,0.6846730975348339,0.8492063492063492,0.7050333086602517
106,Random Forest,bank-marketing,300,0.8,0.6046511627906976,0.641991341991342,0.8604651162790697,0.7316088791047515
107,Neural Net,bank-marketing,300,0.8,0.7341772151898734,0.6839659178931061,0.7320754716981132,0.7180714652077278
108,AdaBoost,bank-marketing,300,0.8,0.75,0.7435637543077235,0.8366533864541833,0.7705707931801334
109,Naive Bayes,bank-marketing,300,0.8,0.3684210526315789,0.48604353393085786,0.5882352941176471,0.5616698292220114
110,QDA,bank-marketing,300,0.8,0.3684210526315789,0.47925792321566607,0.58,0.548433734939759
111,XGB,bank-marketing,300,0.8,0.7346938775510204,0.7187183127154735,1.0,0.7325647325647325
112,Nearest Neighbors,bank-marketing,300,1.0,0.5964912280701754,0.7007165166268602,0.7946127946127947,0.6852724872713558
113,Decision Tree,bank-marketing,300,1.0,0.7058823529411765,0.710304843837666,0.8788927335640139,0.6397838287258366
114,Random Forest,bank-marketing,300,1.0,0.7272727272727273,0.7557785343128471,0.8525641025641025,0.7664559315730755
115,Neural Net,bank-marketing,300,1.0,0.5,0.5851508120649652,0.7368421052631579,0.7245337159253945
116,AdaBoost,bank-marketing,300,1.0,0.7755102040816326,0.7638761677962997,0.8295819935691319,0.7656221367051493
117,Naive Bayes,bank-marketing,300,1.0,0.6086956521739131,0.6548331907613345,0.6743295019157088,0.6497175141242938
118,QDA,bank-marketing,300,1.0,0.5909090909090909,0.6467040068935803,0.706766917293233,0.6414847161572053
119,XGB,bank-marketing,300,1.0,0.8,0.7336664104534973,1.0,0.7329096861159253
120,Nearest Neighbors,bank-marketing,400,0.2,0.18181818181818182,0.43595992418088275,0.6785714285714286,0.6531665674012309
121,Decision Tree,bank-marketing,400,0.2,0.16666666666666666,0.4782838983050847,0.7058823529411765,0.6271966527196653
122,Random Forest,bank-marketing,400,0.2,0.2222222222222222,0.3981534910559723,0.6732673267326733,0.6464396284829721
123,Neural Net,bank-marketing,400,0.2,0.22857142857142856,0.6421634543552965,0.6904761904761905,0.5608490566037736
124,AdaBoost,bank-marketing,400,0.2,0.2,0.5608651911468813,0.6067415730337079,0.6965873836608066
125,Naive Bayes,bank-marketing,400,0.2,0.4,0.5527587083651156,0.38596491228070173,0.6003912502223012
126,QDA,bank-marketing,400,0.2,0.4,0.550383631713555,0.4342105263157895,0.5945216049382716
127,XGB,bank-marketing,400,0.2,0.4444444444444444,0.5211963589076724,1.0,0.6335844040762073
128,Nearest Neighbors,bank-marketing,400,0.4,0.23529411764705882,0.5598051157125457,0.8021390374331551,0.6629724915891549
129,Decision Tree,bank-marketing,400,0.4,0.47619047619047616,0.6687430478309232,0.810126582278481,0.7377082079068834
130,Random Forest,bank-marketing,400,0.4,0.3333333333333333,0.5727091633466136,0.7514450867052023,0.7289539587748025
131,Neural Net,bank-marketing,400,0.4,0.4444444444444444,0.7236520758970505,0.6631016042780749,0.7215431627196333
132,AdaBoost,bank-marketing,400,0.4,0.5454545454545454,0.681666295388728,0.7560975609756098,0.7428458654035919
133,Naive Bayes,bank-marketing,400,0.4,0.5454545454545454,0.6143051154368493,0.6091370558375635,0.7147267114581441
134,QDA,bank-marketing,400,0.4,0.5454545454545454,0.6185010128291695,0.6054054054054054,0.6989710009354537
135,XGB,bank-marketing,400,0.4,0.5384615384615384,0.6825848849945235,1.0,0.7330135891286971
136,Nearest Neighbors,bank-marketing,400,0.6,0.6666666666666666,0.6269419025324537,0.8192771084337349,0.6454385622191834
137,Decision Tree,bank-marketing,400,0.6,0.5454545454545454,0.6125511596180082,0.8163265306122449,0.6938695821944553
138,Random Forest,bank-marketing,400,0.6,0.6486486486486487,0.7069943289224953,0.803088803088803,0.7590493601462522
139,Neural Net,bank-marketing,400,0.6,0.5614035087719298,0.732654051431344,0.5560747663551402,0.6820407111569183
140,AdaBoost,bank-marketing,400,0.6,0.6666666666666666,0.7040101845957989,0.7307692307692307,0.7431158053564693
141,Naive Bayes,bank-marketing,400,0.6,0.6363636363636364,0.6320085929108485,0.6027397260273972,0.6519080750579802
142,QDA,bank-marketing,400,0.6,0.6666666666666666,0.6308522114347357,0.6238532110091743,0.6492901038355584
143,XGB,bank-marketing,400,0.6,0.6190476190476191,0.698140200286123,1.0,0.7291910902696366
144,Nearest Neighbors,bank-marketing,400,0.8,0.6349206349206349,0.6160830090791181,0.8073394495412844,0.6701368806631964
145,Decision Tree,bank-marketing,400,0.8,0.75,0.7080218225904223,0.8427672955974843,0.7171361502347418
146,Random Forest,bank-marketing,400,0.8,0.6101694915254238,0.6179624664879356,0.8282208588957055,0.7332952598515134
147,Neural Net,bank-marketing,400,0.8,0.8048780487804879,0.720160481444333,0.6787003610108303,0.5977640885238421
148,AdaBoost,bank-marketing,400,0.8,0.8,0.6962714704650188,0.8024691358024691,0.7562896101401959
149,Naive Bayes,bank-marketing,400,0.8,0.6885245901639344,0.6064998830956277,0.6554054054054054,0.6508901432913591
150,QDA,bank-marketing,400,0.8,0.7619047619047619,0.6211382113821138,0.6778523489932886,0.6683904330963154
151,XGB,bank-marketing,400,0.8,0.7246376811594203,0.6974086921036523,1.0,0.7464627151051625
152,Nearest Neighbors,bank-marketing,400,1.0,0.7012987012987013,0.6711729622266401,0.8211586901763224,0.6755590427618674
153,Decision Tree,bank-marketing,400,1.0,0.7160493827160493,0.7348927875243665,0.8673469387755102,0.749516814843448
154,Random Forest,bank-marketing,400,1.0,0.7692307692307693,0.7476346785093647,0.86,0.7667731629392971
155,Neural Net,bank-marketing,400,1.0,0.5507246376811594,0.578935022284776,0.7876106194690266,0.7431674842326559
156,AdaBoost,bank-marketing,400,1.0,0.7710843373493976,0.7651458489154824,0.8246913580246914,0.7654596100278551
157,Naive Bayes,bank-marketing,400,1.0,0.631578947368421,0.6837466693994672,0.7338501291989664,0.7029841778489886
158,QDA,bank-marketing,400,1.0,0.6666666666666666,0.6946946946946947,0.7258485639686684,0.6985588470776621
159,XGB,bank-marketing,400,1.0,0.7555555555555555,0.7550644567219152,1.0,0.7604282022886674
160,Nearest Neighbors,bank-marketing,500,0.2,0.15384615384615385,0.30609828300769687,0.7967479674796748,0.5824531148954516
161,Decision Tree,bank-marketing,500,0.2,0.14285714285714285,0.40580519118057495,0.7628865979381443,0.49601196410767695
162,Random Forest,bank-marketing,500,0.2,0.0,0.19827586206896552,0.676923076923077,0.6963889449263667
163,Neural Net,bank-marketing,500,0.2,0.3125,0.4142110762800418,0.5546218487394958,0.6084056037358239
164,AdaBoost,bank-marketing,500,0.2,0.16666666666666666,0.4458669635402171,0.5801526717557252,0.700123406005759
165,Naive Bayes,bank-marketing,500,0.2,0.2222222222222222,0.4846641318124208,0.4689655172413793,0.6910764305722289
166,QDA,bank-marketing,500,0.2,0.3,0.48723780641900427,0.5072463768115942,0.6647169417171506
167,XGB,bank-marketing,500,0.2,0.14285714285714285,0.42660802638812534,1.0,0.5806301050175029
168,Nearest Neighbors,bank-marketing,500,0.4,0.4666666666666667,0.5358270585377702,0.8034934497816594,0.6531416190663778
169,Decision Tree,bank-marketing,500,0.4,0.6,0.5884881776928589,0.757201646090535,0.690577743311361
170,Random Forest,bank-marketing,500,0.4,0.46153846153846156,0.42325971484484204,0.75,0.741001564945227
171,Neural Net,bank-marketing,500,0.4,0.4,0.6901037089119353,0.5888324873096447,0.630002139952921
172,AdaBoost,bank-marketing,500,0.4,0.625,0.5602308247174802,0.7096774193548387,0.7363295880149813
173,Naive Bayes,bank-marketing,500,0.4,0.27586206896551724,0.3857453754080522,0.5240641711229946,0.6481078729882558
174,QDA,bank-marketing,500,0.4,0.18181818181818182,0.3775566611387507,0.48554913294797686,0.6129917657822507
175,XGB,bank-marketing,500,0.4,0.6060606060606061,0.6032847559565117,1.0,0.6775285653829878
176,Nearest Neighbors,bank-marketing,500,0.6,0.5625,0.6239409081034109,0.8430769230769231,0.6863698230604706
177,Decision Tree,bank-marketing,500,0.6,0.6415094339622641,0.6247446083995459,0.8389261744966443,0.7193338748984566
178,Random Forest,bank-marketing,500,0.6,0.6206896551724138,0.6941684665226782,0.7852760736196319,0.7439685805124369
179,Neural Net,bank-marketing,500,0.6,0.6551724137931034,0.6453357368183866,0.7113702623906706,0.7334283677833214
180,AdaBoost,bank-marketing,500,0.6,0.6875,0.7387982655378897,0.7909967845659164,0.7579349904397705
181,Naive Bayes,bank-marketing,500,0.6,0.6037735849056604,0.5986078886310905,0.6757679180887372,0.6722513089005235
182,QDA,bank-marketing,500,0.6,0.6037735849056604,0.5955639452571968,0.6713780918727915,0.6659592529711376
183,XGB,bank-marketing,500,0.6,0.6984126984126984,0.7249283667621776,1.0,0.7577834345016644
184,Nearest Neighbors,bank-marketing,500,0.8,0.7012987012987013,0.6792307692307692,0.8190954773869347,0.6862595419847328
185,Decision Tree,bank-marketing,500,0.8,0.5797101449275363,0.6982295603739805,0.8564705882352941,0.7044743141226294
186,Random Forest,bank-marketing,500,0.8,0.647887323943662,0.7524605385329619,0.8181818181818182,0.7603857566765578
187,Neural Net,bank-marketing,500,0.8,0.6419753086419753,0.7315972222222222,0.7688679245283019,0.7320356558122613
188,AdaBoost,bank-marketing,500,0.8,0.6388888888888888,0.7161315583398591,0.789873417721519,0.7291139240506329
189,Naive Bayes,bank-marketing,500,0.8,0.6842105263157895,0.6956521739130435,0.7132867132867133,0.6916512059369202
190,QDA,bank-marketing,500,0.8,0.7,0.6937337782721542,0.7178329571106095,0.6862497747341864
191,XGB,bank-marketing,500,0.8,0.684931506849315,0.7366087920206871,1.0,0.7509321401938852
192,Nearest Neighbors,bank-marketing,500,1.0,0.7311827956989247,0.7061068702290076,0.8433734939759037,0.7007185861332298
193,Decision Tree,bank-marketing,500,1.0,0.7272727272727273,0.7550583977627899,0.874251497005988,0.7361032062227282
194,Random Forest,bank-marketing,500,1.0,0.7551020408163265,0.7833954230973922,0.8475247524752475,0.7629134150873281
195,Neural Net,bank-marketing,500,1.0,0.6666666666666666,0.7247035894104271,0.7803030303030303,0.7102467134882046
196,AdaBoost,bank-marketing,500,1.0,0.6881720430107527,0.7605105105105106,0.8349900596421471,0.7694902548725637
197,Naive Bayes,bank-marketing,500,1.0,0.6666666666666666,0.6774124220932731,0.6539379474940334,0.5999072786277236
198,QDA,bank-marketing,500,1.0,0.675,0.659369527145359,0.6567901234567901,0.5919923736892279
199,XGB,bank-marketing,500,1.0,0.7474747474747475,0.7537409939035655,1.0,0.7563244047619048
200,Nearest Neighbors,bank-marketing,1000,0.2,0.23529411764705882,0.34142011834319524,0.735632183908046,0.5824856258292791
201,Decision Tree,bank-marketing,1000,0.2,0.3333333333333333,0.5135490660352539,0.6181818181818182,0.6635177687809267
202,Random Forest,bank-marketing,1000,0.2,0.27586206896551724,0.17332430602572782,0.6008230452674898,0.6903336184773311
203,Neural Net,bank-marketing,1000,0.2,0.38095238095238093,0.637791932059448,0.45569620253164556,0.7026182102383743
204,AdaBoost,bank-marketing,1000,0.2,0.2857142857142857,0.4661529994496423,0.5394190871369294,0.7088660658142947
205,Naive Bayes,bank-marketing,1000,0.2,0.3157894736842105,0.5231719876416066,0.43529411764705883,0.7117960007338103
206,QDA,bank-marketing,1000,0.2,0.3684210526315789,0.5330966269338068,0.4525993883792049,0.7150608044901777
207,XGB,bank-marketing,1000,0.2,0.36363636363636365,0.5353561326819234,0.9949748743718593,0.6453804347826086
208,Nearest Neighbors,bank-marketing,1000,0.4,0.5,0.5723062381852552,0.8171557562076749,0.6686602870813397
209,Decision Tree,bank-marketing,1000,0.4,0.6808510638297872,0.69706565336711,0.7413793103448276,0.7566069118462392
210,Random Forest,bank-marketing,1000,0.4,0.5569620253164557,0.5974525354482095,0.7288135593220338,0.7593207825765965
211,Neural Net,bank-marketing,1000,0.4,0.5142857142857142,0.48197842672980795,0.6055646481178396,0.7406225059856345
212,AdaBoost,bank-marketing,1000,0.4,0.5897435897435898,0.6413268832066344,0.7310344827586207,0.7506936187078874
213,Naive Bayes,bank-marketing,1000,0.4,0.5974025974025974,0.5868457619268179,0.6330275229357798,0.7056968263355017
214,QDA,bank-marketing,1000,0.4,0.5897435897435898,0.5663253155513217,0.6496519721577726,0.697964940560145
215,XGB,bank-marketing,1000,0.4,0.6666666666666666,0.6578177727784027,0.99,0.7337897704389851
216,Nearest Neighbors,bank-marketing,1000,0.6,0.6495726495726496,0.6595162986330179,0.8341232227488151,0.6773301737756714
217,Decision Tree,bank-marketing,1000,0.6,0.6785714285714286,0.7206910736322502,0.8061224489795918,0.739095955590801
218,Random Forest,bank-marketing,1000,0.6,0.6666666666666666,0.7297241236258037,0.8109756097560976,0.7698441464298659
219,Neural Net,bank-marketing,1000,0.6,0.6526315789473685,0.5957749821979587,0.6575875486381323,0.6357941834451901
220,AdaBoost,bank-marketing,1000,0.6,0.6434782608695652,0.7376884422110552,0.784375,0.782235491696212
221,Naive Bayes,bank-marketing,1000,0.6,0.6041666666666666,0.6099128040385497,0.6285714285714286,0.6528293642123661
222,QDA,bank-marketing,1000,0.6,0.5918367346938775,0.6018691588785047,0.6177606177606177,0.6424755120213713
223,XGB,bank-marketing,1000,0.6,0.6285714285714286,0.7365461847389558,0.9933333333333333,0.7552693208430913
224,Nearest Neighbors,bank-marketing,1000,0.8,0.7019867549668874,0.6705059646236117,0.8727272727272727,0.6880157170923379
225,Decision Tree,bank-marketing,1000,0.8,0.7051282051282052,0.7161803713527851,0.8068880688806888,0.7514700117600941
226,Random Forest,bank-marketing,1000,0.8,0.7133757961783439,0.7442040185471407,0.819557625145518,0.7616279069767442
227,Neural Net,bank-marketing,1000,0.8,0.6717557251908397,0.6173812282734646,0.7319461444308446,0.718442932728647
228,AdaBoost,bank-marketing,1000,0.8,0.7088607594936709,0.722317514770345,0.7842669845053635,0.7485228951255539
229,Naive Bayes,bank-marketing,1000,0.8,0.6474820143884892,0.6382978723404256,0.6829268292682927,0.6640183984946686
230,QDA,bank-marketing,1000,0.8,0.6896551724137931,0.6345042240995998,0.6848249027237354,0.6624392306066371
231,XGB,bank-marketing,1000,0.8,0.7105263157894737,0.7521501172791243,0.9886792452830189,0.7642432380586994
232,Nearest Neighbors,bank-marketing,1000,1.0,0.6632653061224489,0.7001533742331288,0.8260427263479145,0.697261858850752
233,Decision Tree,bank-marketing,1000,1.0,0.6740331491712708,0.7309220985691574,0.7880085653104925,0.7388178913738019
234,Random Forest,bank-marketing,1000,1.0,0.6875,0.7455306200076075,0.8083832335329342,0.7859366416407252
235,Neural Net,bank-marketing,1000,1.0,0.6703296703296703,0.6904131894972522,0.7194719471947195,0.687435949989752
236,AdaBoost,bank-marketing,1000,1.0,0.7487684729064039,0.7739562258598491,0.7936821322803553,0.7743589743589744
237,Naive Bayes,bank-marketing,1000,1.0,0.6363636363636364,0.7050561797752809,0.6411149825783972,0.6503678061445262
238,QDA,bank-marketing,1000,1.0,0.6551724137931034,0.6814814814814815,0.633177570093458,0.631671812968681
239,XGB,bank-marketing,1000,1.0,0.7562189054726368,0.7786960514233241,0.9899396378269618,0.7844366586760095
240,Nearest Neighbors,bank-marketing,2000,0.2,0.30303030303030304,0.4654662725073905,0.7321772639691715,0.6077466295741494
241,Decision Tree,bank-marketing,2000,0.2,0.42857142857142855,0.4553472987872106,0.6,0.7238638679437538
242,Random Forest,bank-marketing,2000,0.2,0.35555555555555557,0.21555702043506922,0.603112840466926,0.739564961787184
243,Neural Net,bank-marketing,2000,0.2,0.40707964601769914,0.7173953488372093,0.5078809106830122,0.7087016303280299
244,AdaBoost,bank-marketing,2000,0.2,0.47619047619047616,0.5358062854198866,0.5471014492753623,0.7443478260869565
245,Naive Bayes,bank-marketing,2000,0.2,0.38095238095238093,0.5237854251012146,0.4977973568281938,0.6388217190591339
246,QDA,bank-marketing,2000,0.2,0.38095238095238093,0.514795918367347,0.5011185682326622,0.6266190263510496
247,XGB,bank-marketing,2000,0.2,0.35714285714285715,0.5562611125222251,0.9560975609756097,0.6711790393013101
248,Nearest Neighbors,bank-marketing,2000,0.4,0.6415094339622641,0.6079779917469051,0.8013392857142857,0.6808927173061864
249,Decision Tree,bank-marketing,2000,0.4,0.6622516556291391,0.6364055299539171,0.7334963325183375,0.7296190086030315
250,Random Forest,bank-marketing,2000,0.4,0.6106870229007634,0.5811452863215804,0.7184684684684685,0.7609531129900077
251,Neural Net,bank-marketing,2000,0.4,0.6029411764705882,0.5624067628045748,0.6179875333926982,0.7613293051359517
252,AdaBoost,bank-marketing,2000,0.4,0.6857142857142857,0.6411750990906971,0.6868905742145178,0.7806065144140771
253,Naive Bayes,bank-marketing,2000,0.4,0.6794871794871795,0.6202298850574712,0.6347438752783965,0.723429242513212
254,QDA,bank-marketing,2000,0.4,0.6580645161290323,0.6140228278593058,0.6377142857142857,0.7104632587859425
255,XGB,bank-marketing,2000,0.4,0.6792452830188679,0.7241305739278856,0.9338235294117647,0.7667248400232693
256,Nearest Neighbors,bank-marketing,2000,0.6,0.5915492957746479,0.6701201823456279,0.8255722178374112,0.6983511154219205
257,Decision Tree,bank-marketing,2000,0.6,0.5806451612903226,0.6618346545866365,0.7403035413153457,0.7400241837968561
258,Random Forest,bank-marketing,2000,0.6,0.6185567010309279,0.6350448998388211,0.7523219814241486,0.7708683473389356
259,Neural Net,bank-marketing,2000,0.6,0.6388888888888888,0.7610389610389611,0.47285067873303166,0.45188957384079337
260,AdaBoost,bank-marketing,2000,0.6,0.6905829596412556,0.7444782168186423,0.7161845191555903,0.7507552870090635
261,Naive Bayes,bank-marketing,2000,0.6,0.5922330097087378,0.6423870118473014,0.6705394190871369,0.7044860189096761
262,QDA,bank-marketing,2000,0.6,0.5812807881773399,0.6246636771300449,0.650042992261393,0.6909614988676137
263,XGB,bank-marketing,2000,0.6,0.7004608294930875,0.7460701330108828,0.9379084967320261,0.7711913496814057
264,Nearest Neighbors,bank-marketing,2000,0.8,0.6551724137931034,0.6971336941270796,0.8369565217391305,0.7112648981161092
265,Decision Tree,bank-marketing,2000,0.8,0.7414965986394558,0.7522972433080304,0.7743557510999372,0.7534193044157874
266,Random Forest,bank-marketing,2000,0.8,0.7378640776699029,0.7683251044436005,0.7851585876720527,0.7780659503519822
267,Neural Net,bank-marketing,2000,0.8,0.7073170731707317,0.7402737752161384,0.7461263408820024,0.7512140455734031
268,AdaBoost,bank-marketing,2000,0.8,0.686084142394822,0.7532118887823586,0.7590221187427241,0.7813684780646326
269,Naive Bayes,bank-marketing,2000,0.8,0.6304347826086957,0.6422976501305483,0.6775670372792675,0.6948566781866233
270,QDA,bank-marketing,2000,0.8,0.6277372262773723,0.6367455228830422,0.6749835850295469,0.6832298136645962
271,XGB,bank-marketing,2000,0.8,0.7491638795986622,0.7703330751355538,0.95448798988622,0.774391412689285
272,Nearest Neighbors,bank-marketing,2000,1.0,0.687960687960688,0.7050470159278449,0.8492063492063492,0.7173091458805745
273,Decision Tree,bank-marketing,2000,1.0,0.7971014492753623,0.7723440134907251,0.824159766195811,0.7816633448088421
274,Random Forest,bank-marketing,2000,1.0,0.786046511627907,0.7892539480849519,0.8210213187902826,0.7772212947505102
275,Neural Net,bank-marketing,2000,1.0,0.7400881057268722,0.7414850136239782,0.4847605224963715,0.4664691624023701
276,AdaBoost,bank-marketing,2000,1.0,0.8141176470588235,0.776431101995152,0.8,0.7746901990236575
277,Naive Bayes,bank-marketing,2000,1.0,0.6404494382022472,0.6531053884440597,0.672645739910314,0.6742233417296389
278,QDA,bank-marketing,2000,1.0,0.6228571428571429,0.6371877072739333,0.6647694934547524,0.6593689632968448
279,XGB,bank-marketing,2000,1.0,0.780952380952381,0.786812372661604,0.9462041226747109,0.7894345238095238
280,Nearest Neighbors,bank-marketing,3000,0.2,0.42105263157894735,0.44704601143479444,0.7391304347826086,0.6383154417836499
281,Decision Tree,bank-marketing,3000,0.2,0.449438202247191,0.5237970023665527,0.5400213447171825,0.7621995630007283
282,Random Forest,bank-marketing,3000,0.2,0.14925373134328357,0.1169467787114846,0.5987577639751552,0.7421359223300971
283,Neural Net,bank-marketing,3000,0.2,0.20588235294117646,0.2331168831168831,0.5105042016806722,0.7458543619322279
284,AdaBoost,bank-marketing,3000,0.2,0.48936170212765956,0.5215323645970938,0.5552884615384616,0.7640195709446744
285,Naive Bayes,bank-marketing,3000,0.2,0.5132743362831859,0.5496106505903039,0.47955801104972373,0.724034495688039
286,QDA,bank-marketing,3000,0.2,0.46956521739130436,0.5468202303455183,0.48873873873873874,0.7201826136579799
287,XGB,bank-marketing,3000,0.2,0.41304347826086957,0.5866600545499628,0.8727272727272727,0.7127813338839563
288,Nearest Neighbors,bank-marketing,3000,0.4,0.5233644859813084,0.6043956043956044,0.8071942446043165,0.6761229314420804
289,Decision Tree,bank-marketing,3000,0.4,0.586046511627907,0.6969829470922606,0.6916192026037429,0.7494438827098079
290,Random Forest,bank-marketing,3000,0.4,0.46511627906976744,0.4967845659163987,0.6811188811188811,0.7646840148698885
291,Neural Net,bank-marketing,3000,0.4,0.5472636815920398,0.5706666666666667,0.6293159609120521,0.7643811219946571
292,AdaBoost,bank-marketing,3000,0.4,0.6057692307692307,0.6705749718151071,0.6631892697466468,0.761996161228407
293,Naive Bayes,bank-marketing,3000,0.4,0.47058823529411764,0.5540019286403086,0.5743509047993706,0.685078318219291
294,QDA,bank-marketing,3000,0.4,0.4830917874396135,0.5496220434040477,0.5693664795509222,0.6754661638382569
295,XGB,bank-marketing,3000,0.4,0.625,0.7138235928401984,0.8980891719745223,0.7540338449429359
296,Nearest Neighbors,bank-marketing,3000,0.6,0.6361031518624641,0.6832013338891205,0.8146997929606625,0.6952657004830918
297,Decision Tree,bank-marketing,3000,0.6,0.7075208913649025,0.7564180311299777,0.746606334841629,0.7461897988213778
298,Random Forest,bank-marketing,3000,0.6,0.6227544910179641,0.705601389491967,0.7628237684103606,0.7870729455216989
299,Neural Net,bank-marketing,3000,0.6,0.6510538641686182,0.7586948727142345,0.5760095011876485,0.6154178363204491
300,AdaBoost,bank-marketing,3000,0.6,0.6569767441860465,0.741304795225355,0.7297992794647452,0.7763207193705508
301,Naive Bayes,bank-marketing,3000,0.6,0.5773809523809523,0.6092238470191226,0.658772874058127,0.7043599442564205
302,QDA,bank-marketing,3000,0.6,0.5609756097560976,0.5958904109589042,0.6637791012452626,0.6988339364696421
303,XGB,bank-marketing,3000,0.6,0.6890756302521008,0.7547471517089747,0.9059271343121261,0.7777139574956922
304,Nearest Neighbors,bank-marketing,3000,0.8,0.6858316221765913,0.6961546124726041,0.8409461663947798,0.7047213622291022
305,Decision Tree,bank-marketing,3000,0.8,0.7326732673267327,0.7626007120104927,0.7660510114335972,0.7503045066991474
306,Random Forest,bank-marketing,3000,0.8,0.7877551020408163,0.7710055758507979,0.7858255451713395,0.782028148682786
307,Neural Net,bank-marketing,3000,0.8,0.6779661016949152,0.7047006830052229,0.720982864532816,0.7566651255971645
308,AdaBoost,bank-marketing,3000,0.8,0.7322175732217573,0.7572778099093889,0.7648475120385233,0.7729810197245999
309,Naive Bayes,bank-marketing,3000,0.8,0.6898047722342733,0.6679397411415234,0.6792291220556745,0.696236012207528
310,QDA,bank-marketing,3000,0.8,0.6696035242290749,0.65650493774152,0.6727351538794972,0.6855255007226926
311,XGB,bank-marketing,3000,0.8,0.7489361702127659,0.777756397921878,0.9301941346551011,0.7852600074822297
312,Nearest Neighbors,bank-marketing,3000,1.0,0.734006734006734,0.723207401696222,0.8405797101449275,0.7209346868416012
313,Decision Tree,bank-marketing,3000,1.0,0.7715736040609137,0.764534318491153,0.8075342465753425,0.76066718386346
314,Random Forest,bank-marketing,3000,1.0,0.7811993517017828,0.7769087523277467,0.8057877813504823,0.7716450216450217
315,Neural Net,bank-marketing,3000,1.0,0.53125,0.5192406362237044,0.5513851653261841,0.5076374745417516
316,AdaBoost,bank-marketing,3000,1.0,0.788961038961039,0.7705041384499624,0.8022826451829473,0.7689386747674198
317,Naive Bayes,bank-marketing,3000,1.0,0.7213114754098361,0.676168518130371,0.697759823723834,0.6732506829165791
318,QDA,bank-marketing,3000,1.0,0.7084870848708487,0.6639727775414717,0.6943620178041543,0.664535379369139
319,XGB,bank-marketing,3000,1.0,0.7854785478547854,0.7876491759802993,0.9226110363391655,0.7900302114803626
320,Nearest Neighbors,california,100,0.2,0.0,0.05002758874379253,0.5806451612903226,0.47875732949285055
321,Decision Tree,california,100,0.2,0.5,0.4467937126164974,1.0,0.5824486907289455
322,Random Forest,california,100,0.2,0.0,0.20776531492666092,0.9473684210526315,0.541788272751393
