,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_bn_mix_on_disbalanced,f1_test_bn_mix_on_population
3432,Nearest Neighbors,house_16H,300,0.6,0.35294117647058826,0.608876560332871,0.7849462365591398,0.640062843676355
3433,Decision Tree,house_16H,300,0.6,0.6111111111111112,0.7252380157006848,0.9777777777777777,0.7638438994292766
3434,Random Forest,house_16H,300,0.6,0.5294117647058824,0.7418967587034814,0.9101123595505618,0.7985280588776449
3435,Neural Net,house_16H,300,0.6,0.6285714285714286,0.6627007733491969,0.5454545454545454,0.6627007733491969
3436,AdaBoost,house_16H,300,0.6,0.7027027027027027,0.8019007045715222,0.946236559139785,0.8351314389910348
3437,Naive Bayes,house_16H,300,0.6,0.2857142857142857,0.35991531404375443,0.2857142857142857,0.29891304347826086
3438,QDA,house_16H,300,0.6,0.8181818181818182,0.7664635915288657,0.8359788359788359,0.785976235880886
3439,XGB,house_16H,300,0.6,0.7619047619047619,0.8046563546483815,1.0,0.8309046751669702
3440,Nearest Neighbors,house_16H,300,0.7,0.65,0.6328754144954998,0.8075117370892019,0.6272429396161647
3441,Decision Tree,house_16H,300,0.7,0.9411764705882353,0.7471430870754869,0.9064039408866995,0.7449838187702266
3442,Random Forest,house_16H,300,0.7,0.7878787878787878,0.7810122394971882,0.9389671361502347,0.7939586645468999
3443,Neural Net,house_16H,300,0.7,0.5217391304347826,0.6627007733491969,0.5833333333333334,0.6627007733491969
3444,AdaBoost,house_16H,300,0.7,0.8648648648648649,0.8248052543149534,0.9665071770334929,0.8234387047031612
3445,Naive Bayes,house_16H,300,0.7,0.4166666666666667,0.3148374480567098,0.34328358208955223,0.2692599141197272
3446,QDA,house_16H,300,0.7,0.7647058823529411,0.7368074963011672,0.7403314917127072,0.6359395409591342
3447,XGB,house_16H,300,0.7,0.8108108108108109,0.816447779862414,1.0,0.8332818771225687
3448,Nearest Neighbors,house_16H,300,0.8,0.7450980392156863,0.6407079646017699,0.825,0.6499925116070091
3449,Decision Tree,house_16H,300,0.8,0.7111111111111111,0.696796161584894,0.9527896995708155,0.7873105172683231
3450,Random Forest,house_16H,300,0.8,0.8333333333333334,0.7985633043998803,0.9067796610169492,0.8158171703503233
3451,Neural Net,house_16H,300,0.8,0.5974025974025974,0.6627007733491969,0.6153846153846154,0.6627007733491969
3452,AdaBoost,house_16H,300,0.8,0.8936170212765957,0.8344553243574051,0.9669421487603306,0.8416953721731316
3453,Naive Bayes,house_16H,300,0.8,0.35714285714285715,0.20527704485488127,0.2695035460992908,0.2265625
3454,QDA,house_16H,300,0.8,0.6521739130434783,0.7753432661408122,0.8090909090909091,0.753738466433344
3455,XGB,house_16H,300,0.8,0.8888888888888888,0.8255384615384616,1.0,0.8400180261379
3456,Nearest Neighbors,house_16H,300,0.9,0.7555555555555555,0.5985915492957746,0.8452830188679246,0.6152640651935434
3457,Decision Tree,house_16H,300,0.9,0.6666666666666666,0.7096884628551866,0.9242424242424242,0.7388514597369266
3458,Random Forest,house_16H,300,0.9,0.8,0.8040306813054595,0.8880866425992779,0.8006664647076643
3459,Neural Net,house_16H,300,0.9,0.6097560975609756,0.6627007733491969,0.6428571428571429,0.6627007733491969
3460,AdaBoost,house_16H,300,0.9,0.7906976744186046,0.8181534622582658,0.9191176470588235,0.8330578512396695
3461,Naive Bayes,house_16H,300,0.9,0.07692307692307693,0.15973920130399347,0.16883116883116883,0.1821103374397429
3462,QDA,house_16H,300,0.9,0.6842105263157895,0.624124513618677,0.6872246696035242,0.6309479205695017
3463,XGB,house_16H,300,0.9,0.8181818181818182,0.8343050015342129,1.0,0.8439446892569519
3464,Nearest Neighbors,house_16H,300,1.0,0.8181818181818182,0.6731601731601732,0.835016835016835,0.6742610837438424
3465,Decision Tree,house_16H,300,1.0,0.7419354838709677,0.7618179054567563,0.9666666666666667,0.755883710198431
3466,Random Forest,house_16H,300,1.0,0.8709677419354839,0.8087793144918821,0.9150326797385621,0.8054657655010286
3467,Neural Net,house_16H,300,1.0,0.6813186813186813,0.6627007733491969,0.6666666666666666,0.6627007733491969
3468,AdaBoost,house_16H,300,1.0,0.8387096774193549,0.830109461688409,0.9498327759197325,0.8331581318516293
3469,Naive Bayes,house_16H,300,1.0,0.35,0.39249771271729184,0.3979591836734694,0.38086434018950777
3470,QDA,house_16H,300,1.0,0.7301587301587301,0.7370156636438582,0.851063829787234,0.7553312713657822
3471,XGB,house_16H,300,1.0,0.8484848484848485,0.8303477344573235,1.0,0.8406315162347334
3472,Nearest Neighbors,house_16H,400,0.1,0.0,0.04325259515570934,0.4888888888888889,0.4128843338213763
3473,Decision Tree,house_16H,400,0.1,0.4444444444444444,0.5235602094240838,0.8571428571428571,0.5333067411248504
3474,Random Forest,house_16H,400,0.1,0.4,0.23759791122715404,0.8,0.5280443591384091
3475,Neural Net,house_16H,400,0.1,0.0,0.004150607767565965,0.16666666666666666,0.6627007733491969
3476,AdaBoost,house_16H,400,0.1,0.0,0.4785030073513032,0.8648648648648649,0.6251220941590154
3477,Naive Bayes,house_16H,400,0.1,0.0,0.0,0.0,0.0
3478,QDA,house_16H,400,0.1,0.0,0.0,0.5365853658536586,0.5093268450932684
3479,XGB,house_16H,400,0.1,0.4,0.4987925356750823,1.0,0.6506575185820469
3480,Nearest Neighbors,house_16H,400,0.2,0.15384615384615385,0.3218720152817574,0.5434782608695652,0.6169361850113024
3481,Decision Tree,house_16H,400,0.2,0.4,0.4847048685911245,0.8478260869565217,0.7129737852730005
3482,Random Forest,house_16H,400,0.2,0.46153846153846156,0.28222109016811003,0.7692307692307693,0.6992885649835155
3483,Neural Net,house_16H,400,0.2,0.3448275862068966,0.6627007733491969,0.2857142857142857,0.6627007733491969
3484,AdaBoost,house_16H,400,0.2,0.5555555555555556,0.6938850914465177,0.7901234567901234,0.7962962962962963
3485,Naive Bayes,house_16H,400,0.2,0.0,0.11554563215182807,0.1276595744680851,0.19437068507700478
3486,QDA,house_16H,400,0.2,0.42857142857142855,0.41754708314193845,0.6341463414634146,0.612213446349451
3487,XGB,house_16H,400,0.2,0.5714285714285714,0.6795747911921033,1.0,0.7610256410256411
3488,Nearest Neighbors,house_16H,400,0.3,0.42857142857142855,0.5311235305453844,0.7153284671532847,0.638408868601239
3489,Decision Tree,house_16H,400,0.3,0.6956521739130435,0.6843501326259946,0.8976377952755905,0.7388924661944624
3490,Random Forest,house_16H,400,0.3,0.5882352941176471,0.5987567675957489,0.8549618320610687,0.7619202603742881
3491,Neural Net,house_16H,400,0.3,0.0,0.0,0.375,0.6627007733491969
3492,AdaBoost,house_16H,400,0.3,0.7,0.7353451266042317,0.8702290076335878,0.7580299785867237
3493,Naive Bayes,house_16H,400,0.3,0.3333333333333333,0.18701576275714668,0.2972972972972973,0.3099214145383104
3494,QDA,house_16H,400,0.3,0.5185185185185185,0.7018831790616022,0.7375886524822695,0.7624359360868255
3495,XGB,house_16H,400,0.3,0.7,0.7131395970761276,1.0,0.7839921272757093
3496,Nearest Neighbors,house_16H,400,0.4,0.35714285714285715,0.5669090909090909,0.7133757961783439,0.599547904712224
3497,Decision Tree,house_16H,400,0.4,0.6923076923076923,0.7500411929477674,0.8757396449704142,0.7614413866504486
3498,Random Forest,house_16H,400,0.4,0.5263157894736842,0.6329507877844778,0.8536585365853658,0.7393696848424212
3499,Neural Net,house_16H,400,0.4,0.0,0.034031413612565446,0.0,0.013969732246798603
3500,AdaBoost,house_16H,400,0.4,0.5454545454545454,0.760806916426513,0.8502994011976048,0.8160703075957313
3501,Naive Bayes,house_16H,400,0.4,0.3333333333333333,0.3115676204450966,0.4228571428571429,0.6126855600539811
3502,QDA,house_16H,400,0.4,0.5142857142857142,0.6725557718221291,0.6467661691542289,0.7136163982430453
3503,XGB,house_16H,400,0.4,0.6086956521739131,0.740364400840925,1.0,0.7940552016985138
3504,Nearest Neighbors,house_16H,400,0.5,0.41025641025641024,0.6051863300704104,0.7439613526570048,0.6405146712694179
3505,Decision Tree,house_16H,400,0.5,0.65,0.75,0.9109947643979057,0.7576238881829733
3506,Random Forest,house_16H,400,0.5,0.5625,0.6757717492984098,0.8461538461538461,0.8066115702479338
3507,Neural Net,house_16H,400,0.5,0.0,0.023750345208505937,0.5,0.6627007733491969
3508,AdaBoost,house_16H,400,0.5,0.7441860465116279,0.786524133462909,0.8195121951219512,0.8177044261065266
3509,Naive Bayes,house_16H,400,0.5,0.42105263157894735,0.6052823885583046,0.47668393782383417,0.6259228876127974
3510,QDA,house_16H,400,0.5,0.5384615384615384,0.7141216991963261,0.7981651376146789,0.7600305110602593
3511,XGB,house_16H,400,0.5,0.717948717948718,0.8174130911368619,1.0,0.8290030211480363
3512,Nearest Neighbors,house_16H,400,0.6,0.5217391304347826,0.5306781485468245,0.7871485943775101,0.6179187192118226
3513,Decision Tree,house_16H,400,0.6,0.72,0.7571178622554477,0.9024390243902439,0.7356570018507095
3514,Random Forest,house_16H,400,0.6,0.8333333333333334,0.7438415159345392,0.8968253968253969,0.8081085200426764
3515,Neural Net,house_16H,400,0.6,0.07142857142857142,0.01284296555750146,0.5454545454545454,0.6627007733491969
3516,AdaBoost,house_16H,400,0.6,0.8727272727272727,0.8228371501272265,0.928,0.8295102293862369
3517,Naive Bayes,house_16H,400,0.6,0.5263157894736842,0.4894894894894895,0.6693227091633466,0.7258190939018655
3518,QDA,house_16H,400,0.6,0.7586206896551724,0.772748056698674,0.8212927756653993,0.7831666915385763
3519,XGB,house_16H,400,0.6,0.8301886792452831,0.8085723493393491,1.0,0.8301653531138927
3520,Nearest Neighbors,house_16H,400,0.7,0.6274509803921569,0.6268608414239483,0.8028169014084507,0.6403879242921946
3521,Decision Tree,house_16H,400,0.7,0.6153846153846154,0.6966403162055336,0.9072164948453608,0.7756954612005856
3522,Random Forest,house_16H,400,0.7,0.7547169811320755,0.7797378216539893,0.8754448398576512,0.7929012345679012
3523,Neural Net,house_16H,400,0.7,0.5833333333333334,0.6627007733491969,0.5833333333333334,0.6627007733491969
3524,AdaBoost,house_16H,400,0.7,0.7796610169491526,0.8313604919292852,0.9025270758122743,0.8397387209478961
3525,Naive Bayes,house_16H,400,0.7,0.23529411764705882,0.32381413359148115,0.2891566265060241,0.24368882019577537
3526,QDA,house_16H,400,0.7,0.6938775510204082,0.6957905907322249,0.7196652719665272,0.6469494047619048
3527,XGB,house_16H,400,0.7,0.8070175438596491,0.8325709057639524,1.0,0.8354965288258376
3528,Nearest Neighbors,house_16H,400,0.8,0.5882352941176471,0.6615017878426699,0.8061538461538461,0.6542084942084943
3529,Decision Tree,house_16H,400,0.8,0.7796610169491526,0.7918039833787075,0.9221183800623053,0.7831123304374333
3530,Random Forest,house_16H,400,0.8,0.75,0.8044068819800785,0.90625,0.8005527406725012
3531,Neural Net,house_16H,400,0.8,0.5,0.6627007733491969,0.6153846153846154,0.6627007733491969
3532,AdaBoost,house_16H,400,0.8,0.7719298245614035,0.8292972812360719,0.9125,0.8246772740918643
3533,Naive Bayes,house_16H,400,0.8,0.5,0.46611075475732305,0.37254901960784315,0.33125
3534,QDA,house_16H,400,0.8,0.7058823529411765,0.7230614300100705,0.6615384615384615,0.5801822765173551
3535,XGB,house_16H,400,0.8,0.7272727272727273,0.8358341999702867,1.0,0.842121120819524
3536,Nearest Neighbors,house_16H,400,0.9,0.5675675675675675,0.6596810933940774,0.8044077134986226,0.6751216634714644
3537,Decision Tree,house_16H,400,0.9,0.7865168539325843,0.7843197071384991,0.9230769230769231,0.8016726403823178
3538,Random Forest,house_16H,400,0.9,0.8536585365853658,0.7891328384141526,0.9037433155080213,0.8208109719737626
3539,Neural Net,house_16H,400,0.9,0.711864406779661,0.6627007733491969,0.6428571428571429,0.6627007733491969
3540,AdaBoost,house_16H,400,0.9,0.8433734939759037,0.8335638543107423,0.9398907103825137,0.8299465240641711
3541,Naive Bayes,house_16H,400,0.9,0.24489795918367346,0.3436754176610978,0.31390134529147984,0.37397994870599205
3542,QDA,house_16H,400,0.9,0.7605633802816901,0.7195184866723989,0.7823529411764706,0.7809493770698628
3543,XGB,house_16H,400,0.9,0.8735632183908046,0.8387291070621894,1.0,0.8484034616532379
3544,Nearest Neighbors,house_16H,400,1.0,0.675,0.6598938589840788,0.8439897698209718,0.649103997549395
3545,Decision Tree,house_16H,400,1.0,0.8888888888888888,0.8031294452347084,0.9042553191489362,0.7773242630385487
3546,Random Forest,house_16H,400,1.0,0.8395061728395061,0.8226425828473901,0.905,0.819994303617203
3547,Neural Net,house_16H,400,1.0,0.6554621848739496,0.6627007733491969,0.6666666666666666,0.6627007733491969
3548,AdaBoost,house_16H,400,1.0,0.9230769230769231,0.8207159624413145,0.92,0.8214545984550357
3549,Naive Bayes,house_16H,400,1.0,0.509090909090909,0.46057733735458856,0.5142857142857142,0.4611744461174446
3550,QDA,house_16H,400,1.0,0.8732394366197183,0.7513295729250604,0.8076923076923077,0.7271810388300555
3551,XGB,house_16H,400,1.0,0.9135802469135802,0.843596415148887,1.0,0.8473457675753228
3552,Nearest Neighbors,house_16H,500,0.1,0.0,0.2128205128205128,0.631578947368421,0.47314833300059894
3553,Decision Tree,house_16H,500,0.1,0.6666666666666666,0.4720173535791757,0.88,0.6081849185297461
3554,Random Forest,house_16H,500,0.1,0.5714285714285714,0.14427860696517414,0.8260869565217391,0.5796281325788197
3555,Neural Net,house_16H,500,0.1,0.0,0.0,0.18050541516245489,0.6721628498727735
3556,AdaBoost,house_16H,500,0.1,0.5714285714285714,0.5512247071352503,0.84,0.6924357314592196
3557,Naive Bayes,house_16H,500,0.1,0.0,0.0,0.0,0.0
3558,QDA,house_16H,500,0.1,0.2,0.4908530318602261,0.38235294117647056,0.6371467953135769
3559,XGB,house_16H,500,0.1,0.5714285714285714,0.5321574532157454,1.0,0.6908284023668639
3560,Nearest Neighbors,house_16H,500,0.2,0.4,0.5308906645877997,0.6451612903225806,0.6507347004682706
3561,Decision Tree,house_16H,500,0.2,0.625,0.630505866512791,0.9166666666666666,0.6240917782026769
3562,Random Forest,house_16H,500,0.2,0.5714285714285714,0.5979381443298969,0.8461538461538461,0.7601451666116793
3563,Neural Net,house_16H,500,0.2,0.2608695652173913,0.6627007733491969,0.46875,0.7492649024325047
3564,AdaBoost,house_16H,500,0.2,0.42857142857142855,0.7122486288848263,0.86,0.7514843087362172
3565,Naive Bayes,house_16H,500,0.2,0.0,0.32348668280871673,0.3384615384615385,0.3615023474178404
3566,QDA,house_16H,500,0.2,0.3333333333333333,0.6123880015582391,0.6304347826086957,0.6267525577870405
3567,XGB,house_16H,500,0.2,0.625,0.7033007560390927,1.0,0.7536920726531998
3568,Nearest Neighbors,house_16H,500,0.3,0.3076923076923077,0.5074451410658307,0.6666666666666666,0.5811345646437994
3569,Decision Tree,house_16H,500,0.3,0.5,0.6600461074658628,0.8023952095808383,0.7495665878644602
3570,Random Forest,house_16H,500,0.3,0.5,0.5835554644248513,0.8258064516129032,0.7370212765957447
3571,Neural Net,house_16H,500,0.3,0.35294117647058826,0.7169982944855031,0.0,0.0
3572,AdaBoost,house_16H,500,0.3,0.75,0.6889305816135084,0.84,0.7963115428947801
3573,Naive Bayes,house_16H,500,0.3,0.13333333333333333,0.18561112596951057,0.23655913978494625,0.2648030495552732
3574,QDA,house_16H,500,0.3,0.6428571428571429,0.7084048027444254,0.76,0.6806707855251545
3575,XGB,house_16H,500,0.3,0.5833333333333334,0.7116854750637058,1.0,0.7961165048543689
3576,Nearest Neighbors,house_16H,500,0.4,0.35294117647058826,0.5963509991311903,0.6699029126213593,0.6149845603770518
3577,Decision Tree,house_16H,500,0.4,0.48484848484848486,0.7641705253073607,0.89,0.767928593413358
3578,Random Forest,house_16H,500,0.4,0.4666666666666667,0.7338582677165354,0.8241206030150754,0.7678688524590164
3579,Neural Net,house_16H,500,0.4,0.3132530120481928,0.6627007733491969,0.0,0.0
3580,AdaBoost,house_16H,500,0.4,0.5333333333333333,0.8065563128854268,0.8888888888888888,0.8131591374153943
3581,Naive Bayes,house_16H,500,0.4,0.2222222222222222,0.3152492668621701,0.460431654676259,0.43738819320214667
3582,QDA,house_16H,500,0.4,0.5263157894736842,0.7613722230618105,0.7400881057268722,0.7452944748026715
3583,XGB,house_16H,500,0.4,0.5,0.8148029477731497,1.0,0.8094861660079051
3584,Nearest Neighbors,house_16H,500,0.5,0.5641025641025641,0.6258968226853433,0.7294117647058823,0.6512746512746512
3585,Decision Tree,house_16H,500,0.5,0.5294117647058824,0.726440410418311,0.9133858267716536,0.7503905029678225
3586,Random Forest,house_16H,500,0.5,0.5454545454545454,0.7864109232769831,0.859375,0.7972379158819837
3587,Neural Net,house_16H,500,0.5,0.3333333333333333,0.6627007733491969,0.5,0.6627007733491969
3588,AdaBoost,house_16H,500,0.5,0.7647058823529411,0.8095539386270167,0.8740157480314961,0.8301886792452831
3589,Naive Bayes,house_16H,500,0.5,0.4166666666666667,0.3606017865538317,0.33121019108280253,0.31865726100705427
3590,QDA,house_16H,500,0.5,0.5,0.636312952982717,0.6231155778894473,0.5479179119346483
3591,XGB,house_16H,500,0.5,0.6451612903225806,0.8144166930129624,1.0,0.8178598922247883
3592,Nearest Neighbors,house_16H,500,0.6,0.7096774193548387,0.5874004845967463,0.7444794952681388,0.6689593301435407
3593,Decision Tree,house_16H,500,0.6,0.8333333333333334,0.7290493540907586,0.9065743944636678,0.7675759937646142
3594,Random Forest,house_16H,500,0.6,0.7796610169491526,0.7743326148234124,0.8758169934640523,0.7964253256588912
3595,Neural Net,house_16H,500,0.6,0.584070796460177,0.6627007733491969,0.5714285714285714,0.6850805607867755
3596,AdaBoost,house_16H,500,0.6,0.7796610169491526,0.8087295401402962,0.868421052631579,0.8182226884459763
3597,Naive Bayes,house_16H,500,0.6,0.20512820512820512,0.21780104712041884,0.18285714285714286,0.2619532044760936
3598,QDA,house_16H,500,0.6,0.5714285714285714,0.7473205586229296,0.4792626728110599,0.5492845786963434
3599,XGB,house_16H,500,0.6,0.8275862068965517,0.8157061431285624,1.0,0.8286059143029572
3600,Nearest Neighbors,house_16H,500,0.7,0.6333333333333333,0.6007043434512829,0.7705382436260623,0.6515035872385895
3601,Decision Tree,house_16H,500,0.7,0.6,0.7487824037706206,0.8876404494382022,0.7575532073225182
3602,Random Forest,house_16H,500,0.7,0.7076923076923077,0.8002579397065935,0.8774928774928775,0.8032836728488902
3603,Neural Net,house_16H,500,0.7,0.5714285714285714,0.6627007733491969,0.6457925636007827,0.7179603399433427
3604,AdaBoost,house_16H,500,0.7,0.7692307692307693,0.8247910424223308,0.8636363636363636,0.8353934277962014
3605,Naive Bayes,house_16H,500,0.7,0.4782608695652174,0.34851013110846246,0.6075085324232082,0.6323124885384193
3606,QDA,house_16H,500,0.7,0.7647058823529411,0.7912189131102242,0.828169014084507,0.7962708237811401
3607,XGB,house_16H,500,0.7,0.7575757575757576,0.8320099641911879,1.0,0.8522130532633159
3608,Nearest Neighbors,house_16H,500,0.8,0.7209302325581395,0.6461391193363114,0.8157248157248157,0.6642771804062126
3609,Decision Tree,house_16H,500,0.8,0.8888888888888888,0.7790715727371527,0.9166666666666666,0.7957053385028333
3610,Random Forest,house_16H,500,0.8,0.8541666666666666,0.8128673059078255,0.8997555012224939,0.8160644968647357
3611,Neural Net,house_16H,500,0.8,0.6764705882352942,0.6627007733491969,0.6394779771615008,0.6905696403946112
3612,AdaBoost,house_16H,500,0.8,0.8791208791208791,0.8296795952782462,0.9073170731707317,0.8344529034184207
3613,Naive Bayes,house_16H,500,0.8,0.19607843137254902,0.14430727023319617,0.2627118644067797,0.24697710316439414
3614,QDA,house_16H,500,0.8,0.8505747126436781,0.7993305948577514,0.8353808353808354,0.8054720384846663
3615,XGB,house_16H,500,0.8,0.9148936170212766,0.8443688118811881,1.0,0.8528210558160642
3616,Nearest Neighbors,house_16H,500,0.9,0.5842696629213483,0.6536929206251916,0.7845804988662132,0.6657596371882086
3617,Decision Tree,house_16H,500,0.9,0.7865168539325843,0.7839616995810892,0.9234135667396062,0.7660844902224213
3618,Random Forest,house_16H,500,0.9,0.7380952380952381,0.8139215386963823,0.9049773755656109,0.8098537336412626
3619,Neural Net,house_16H,500,0.9,0.6428571428571429,0.6627007733491969,0.6976744186046512,0.7144636991731793
3620,AdaBoost,house_16H,500,0.9,0.8505747126436781,0.8206677745883064,0.9157667386609071,0.8305568062434339
3621,Naive Bayes,house_16H,500,0.9,0.22641509433962265,0.27904642409033875,0.203125,0.25524296675191815
3622,QDA,house_16H,500,0.9,0.8314606741573034,0.7692798978125499,0.8447488584474886,0.7757113336512478
3623,XGB,house_16H,500,0.9,0.8705882352941177,0.8269520651190835,1.0,0.8356388517031087
3624,Nearest Neighbors,house_16H,500,1.0,0.7058823529411765,0.6783677051338306,0.8210116731517509,0.6894356005788712
3625,Decision Tree,house_16H,500,1.0,0.7741935483870968,0.7758998435054774,0.933852140077821,0.8035208115769059
3626,Random Forest,house_16H,500,1.0,0.845360824742268,0.8097866626883485,0.901010101010101,0.8147588084076819
3627,Neural Net,house_16H,500,1.0,0.6666666666666666,0.6627007733491969,0.6666666666666666,0.6627007733491969
3628,AdaBoost,house_16H,500,1.0,0.8282828282828283,0.8320366132723113,0.9188118811881189,0.8348844190933653
3629,Naive Bayes,house_16H,500,1.0,0.45454545454545453,0.451117930732135,0.38006230529595014,0.3899862195682131
3630,QDA,house_16H,500,1.0,0.7663551401869159,0.7754415475189235,0.8150943396226416,0.7715693173821253
3631,XGB,house_16H,500,1.0,0.8514851485148515,0.8553687717704074,1.0,0.8490623109497882
3632,Nearest Neighbors,house_16H,1000,0.1,0.21052631578947367,0.1408374116367591,0.44755244755244755,0.5497287522603979
3633,Decision Tree,house_16H,1000,0.1,0.21052631578947367,0.47971781305114636,0.5294117647058824,0.6598456291509603
3634,Random Forest,house_16H,1000,0.1,0.0,0.08419243986254296,0.5950413223140496,0.6751085383502171
3635,Neural Net,house_16H,1000,0.1,0.24778761061946902,0.6798182193761619,0.0,0.0
3636,AdaBoost,house_16H,1000,0.1,0.3333333333333333,0.5844048112816259,0.5932203389830508,0.7240055826936497
3637,Naive Bayes,house_16H,1000,0.1,0.0,0.18706574024585784,0.3191489361702128,0.4322766570605187
3638,QDA,house_16H,1000,0.1,0.5217391304347826,0.6819311324103656,0.48214285714285715,0.5721134638433879
3639,XGB,house_16H,1000,0.1,0.35294117647058826,0.5725047080979284,1.0,0.7256668433139022
3640,Nearest Neighbors,house_16H,1000,0.2,0.32558139534883723,0.40597539543058,0.6160714285714286,0.5788727401630628
3641,Decision Tree,house_16H,1000,0.2,0.6046511627906976,0.6498578199052133,0.7813953488372093,0.7206961269407951
3642,Random Forest,house_16H,1000,0.2,0.5294117647058824,0.49134487350199735,0.7348837209302326,0.7576163374623368
3643,Neural Net,house_16H,1000,0.2,0.0,0.0005980861244019139,0.38493723849372385,0.7320167564332735
3644,AdaBoost,house_16H,1000,0.2,0.717948717948718,0.6540467452192389,0.7323943661971831,0.7635574837310195
3645,Naive Bayes,house_16H,1000,0.2,0.2,0.21193794372863528,0.3973509933774834,0.355912202029738
3646,QDA,house_16H,1000,0.2,0.5777777777777777,0.7149492516772751,0.5414364640883977,0.5564760557688422
3647,XGB,house_16H,1000,0.2,0.8205128205128205,0.6954570947840718,1.0,0.778131812845883
3648,Nearest Neighbors,house_16H,1000,0.3,0.4,0.43943778420835056,0.6708074534161491,0.6349363741530325
3649,Decision Tree,house_16H,1000,0.3,0.696969696969697,0.6703601108033241,0.8445945945945946,0.7226515541816932
3650,Random Forest,house_16H,1000,0.3,0.6666666666666666,0.5989392084863321,0.7987220447284346,0.7809836065573771
3651,Neural Net,house_16H,1000,0.3,0.0,0.0,0.3978201634877384,0.682896379525593
3652,AdaBoost,house_16H,1000,0.3,0.7761194029850746,0.7414476053294923,0.8269230769230769,0.8042207792207792
3653,Naive Bayes,house_16H,1000,0.3,0.14634146341463414,0.19718309859154928,0.23157894736842105,0.29386944651278235
3654,QDA,house_16H,1000,0.3,0.7,0.7394387912426765,0.6360153256704981,0.6071497584541062
3655,XGB,house_16H,1000,0.3,0.746268656716418,0.734341252699784,1.0,0.8049220672682527
3656,Nearest Neighbors,house_16H,1000,0.4,0.46153846153846156,0.5367339170156071,0.697560975609756,0.6334797462176671
3657,Decision Tree,house_16H,1000,0.4,0.6578947368421053,0.7775979281320816,0.8272251308900523,0.7641042560211151
3658,Random Forest,house_16H,1000,0.4,0.6461538461538462,0.7075627174510163,0.8096385542168675,0.8111952992113809
3659,Neural Net,house_16H,1000,0.4,0.5882352941176471,0.7553056921995783,0.5293276108726752,0.7234980282996984
3660,AdaBoost,house_16H,1000,0.4,0.704225352112676,0.7923707545591434,0.7777777777777778,0.8340399757722592
3661,Naive Bayes,house_16H,1000,0.4,0.0,0.0,0.304,0.3252309188138065
3662,QDA,house_16H,1000,0.4,0.7032967032967034,0.7806292590981586,0.7220779220779221,0.7556799473164307
3663,XGB,house_16H,1000,0.4,0.6944444444444444,0.820094601206981,1.0,0.839907192575406
3664,Nearest Neighbors,house_16H,1000,0.5,0.46464646464646464,0.5445065176908752,0.7495219885277247,0.6236250597800096
3665,Decision Tree,house_16H,1000,0.5,0.7663551401869159,0.7651515151515151,0.8266666666666667,0.7760922330097088
3666,Random Forest,house_16H,1000,0.5,0.7326732673267327,0.748587570621469,0.8023032629558541,0.8037529319781079
3667,Neural Net,house_16H,1000,0.5,0.6713286713286714,0.7516025641025641,0.6277777777777778,0.7461451673561489
3668,AdaBoost,house_16H,1000,0.5,0.8037383177570093,0.8012576534833692,0.8287937743190662,0.8361089494163424
3669,Naive Bayes,house_16H,1000,0.5,0.2153846153846154,0.21832460732984293,0.26885245901639343,0.2960575254153236
3670,QDA,house_16H,1000,0.5,0.7368421052631579,0.7686912163239279,0.7595959595959596,0.780146460537022
3671,XGB,house_16H,1000,0.5,0.8301886792452831,0.8124897288414134,1.0,0.8413019778850647
3672,Nearest Neighbors,house_16H,1000,0.6,0.5811965811965812,0.6118766404199475,0.7677725118483413,0.6653422982885085
3673,Decision Tree,house_16H,1000,0.6,0.6846846846846847,0.7632393677692684,0.87,0.7888141809290954
3674,Random Forest,house_16H,1000,0.6,0.7241379310344828,0.8074754309650395,0.826797385620915,0.8064073226544622
3675,Neural Net,house_16H,1000,0.6,0.0,0.0,0.0,0.0
3676,AdaBoost,house_16H,1000,0.6,0.7321428571428571,0.8350387596899225,0.8576158940397351,0.8385026737967914
3677,Naive Bayes,house_16H,1000,0.6,0.125,0.15928241369937482,0.24225352112676057,0.24465619366469224
3678,QDA,house_16H,1000,0.6,0.6829268292682927,0.7929240374609782,0.7723704866562009,0.7918270654427007
3679,XGB,house_16H,1000,0.6,0.7652173913043478,0.8471875,1.0,0.8528875379939209
3680,Nearest Neighbors,house_16H,1000,0.7,0.5531914893617021,0.6274760383386582,0.7663817663817664,0.6367699183233164
3681,Decision Tree,house_16H,1000,0.7,0.6929133858267716,0.7636897001303781,0.8825214899713467,0.815418828762046
3682,Random Forest,house_16H,1000,0.7,0.7313432835820896,0.8039092055485498,0.8587570621468926,0.825556572125648
3683,Neural Net,house_16H,1000,0.7,0.6938775510204082,0.7288638386235539,0.6352015732546706,0.7181131211357912
3684,AdaBoost,house_16H,1000,0.7,0.7638888888888888,0.8338359469240049,0.8413597733711048,0.838796587337225
3685,Naive Bayes,house_16H,1000,0.7,0.25,0.16860308024858148,0.208955223880597,0.19346266276906723
3686,QDA,house_16H,1000,0.7,0.7714285714285715,0.7857473391948172,0.7733333333333333,0.7751572327044025
3687,XGB,house_16H,1000,0.7,0.7971014492753623,0.8435990338164251,1.0,0.8583871452169995
3688,Nearest Neighbors,house_16H,1000,0.8,0.6620689655172414,0.6368050117462803,0.7869249394673123,0.6602172942402144
